test_taker,dataset,generator,setting,choice_group,n_obs,mean_correct,mean_predicted,mean_residual
vllm/Qwen/Qwen3-4B-Instruct-2507,arc_challenge,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,4-choice,995,0.8552763819095477,0.8623337018904683,-0.007057319980920572
vllm/Qwen/Qwen3-4B-Instruct-2507,arc_challenge,together/Qwen/Qwen3.5-397B-A17B,augment_human,10-choice,995,0.7507537688442211,0.7660614406576174,-0.015307671813396297
vllm/Qwen/Qwen3-4B-Instruct-2507,arc_challenge,together/Qwen/Qwen3.5-397B-A17B,augment_model,10-choice,995,0.7507537688442211,0.7674372766486789,-0.01668350780445783
vllm/Qwen/Qwen3-4B-Instruct-2507,arc_challenge,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,10-choice,995,0.7738693467336684,0.7866415513007635,-0.012772204567095172
vllm/Qwen/Qwen3-4B-Instruct-2507,gpqa,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,4-choice,415,0.35903614457831323,0.4662200428160625,-0.10718389823774924
vllm/Qwen/Qwen3-4B-Instruct-2507,gpqa,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,4-choice,415,0.41686746987951806,0.4847223453734174,-0.06785487549389935
vllm/Qwen/Qwen3-4B-Instruct-2507,gpqa,together/Qwen/Qwen3.5-397B-A17B,augment_human,10-choice,415,0.26506024096385544,0.32059749447729674,-0.05553725351344127
vllm/Qwen/Qwen3-4B-Instruct-2507,gpqa,together/Qwen/Qwen3.5-397B-A17B,augment_model,10-choice,415,0.3132530120481928,0.35459268418300605,-0.04133967213481325
vllm/Qwen/Qwen3-4B-Instruct-2507,gpqa,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,10-choice,415,0.327710843373494,0.3816857311891772,-0.05397488781568324
vllm/Qwen/Qwen3-4B-Instruct-2507,mmlu_pro,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,4-choice,954,0.5262054507337526,0.6004284824749607,-0.07422303174120815
vllm/Qwen/Qwen3-4B-Instruct-2507,mmlu_pro,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,4-choice,954,0.5576519916142557,0.6017687971541674,-0.04411680553991165
vllm/Qwen/Qwen3-4B-Instruct-2507,mmlu_pro,together/Qwen/Qwen3.5-397B-A17B,augment_human,10-choice,954,0.3941299790356394,0.4429514903591696,-0.04882151132353014
vllm/Qwen/Qwen3-4B-Instruct-2507,mmlu_pro,together/Qwen/Qwen3.5-397B-A17B,augment_model,10-choice,954,0.4371069182389937,0.4699557754030608,-0.032848857164067095
vllm/Qwen/Qwen3-4B-Instruct-2507,mmlu_pro,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,10-choice,954,0.46016771488469604,0.4877468902512557,-0.027579175366559707
vllm/allenai/Olmo-3-7B-Instruct,arc_challenge,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,4-choice,994,0.7655935613682092,0.7626866424142369,0.002906918953972413
vllm/allenai/Olmo-3-7B-Instruct,arc_challenge,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,4-choice,995,0.6924623115577889,0.721081422201392,-0.028619110643603094
vllm/allenai/Olmo-3-7B-Instruct,arc_challenge,together/Qwen/Qwen3.5-397B-A17B,augment_human,10-choice,995,0.5819095477386935,0.5748945641301684,0.007014983608525109
vllm/allenai/Olmo-3-7B-Instruct,arc_challenge,together/Qwen/Qwen3.5-397B-A17B,augment_model,10-choice,995,0.5507537688442211,0.5757949163077891,-0.025041147463567993
vllm/allenai/Olmo-3-7B-Instruct,arc_challenge,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,10-choice,994,0.5845070422535211,0.598931794395462,-0.014424752141940798
vllm/allenai/Olmo-3-7B-Instruct,gpqa,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,4-choice,415,0.3349397590361446,0.322228763359058,0.01271099567708659
vllm/allenai/Olmo-3-7B-Instruct,gpqa,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,4-choice,415,0.38313253012048193,0.34481708341017275,0.03831544671030921
vllm/allenai/Olmo-3-7B-Instruct,gpqa,together/Qwen/Qwen3.5-397B-A17B,augment_human,10-choice,415,0.2433734939759036,0.18581769379633564,0.05755580017956798
vllm/allenai/Olmo-3-7B-Instruct,gpqa,together/Qwen/Qwen3.5-397B-A17B,augment_model,10-choice,415,0.28674698795180725,0.20803634131239154,0.07871064663941568
vllm/allenai/Olmo-3-7B-Instruct,gpqa,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,10-choice,415,0.29156626506024097,0.23498639483348513,0.05657987022675585
vllm/allenai/Olmo-3-7B-Instruct,mmlu_pro,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,4-choice,954,0.3951781970649895,0.4322716247262781,-0.03709342766128859
vllm/allenai/Olmo-3-7B-Instruct,mmlu_pro,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,4-choice,954,0.4392033542976939,0.4447796105766678,-0.005576256278973905
vllm/allenai/Olmo-3-7B-Instruct,mmlu_pro,together/Qwen/Qwen3.5-397B-A17B,augment_human,10-choice,954,0.2610062893081761,0.26983832434186883,-0.008832035033692683
vllm/allenai/Olmo-3-7B-Instruct,mmlu_pro,together/Qwen/Qwen3.5-397B-A17B,augment_model,10-choice,954,0.3259958071278826,0.2975646513904851,0.028431155737397504
vllm/allenai/Olmo-3-7B-Instruct,mmlu_pro,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,10-choice,954,0.3259958071278826,0.30692208193272136,0.019073725195161286
vllm/meta-llama/Llama-3.1-8B-Instruct,arc_challenge,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,4-choice,992,0.8185483870967742,0.8360068612488453,-0.017458474152071114
vllm/meta-llama/Llama-3.1-8B-Instruct,arc_challenge,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,4-choice,992,0.7752016129032258,0.7984440954838224,-0.023242482580596583
vllm/meta-llama/Llama-3.1-8B-Instruct,arc_challenge,together/Qwen/Qwen3.5-397B-A17B,augment_human,10-choice,993,0.6414904330312186,0.6747128914579107,-0.03322245842669216
vllm/meta-llama/Llama-3.1-8B-Instruct,arc_challenge,together/Qwen/Qwen3.5-397B-A17B,augment_model,10-choice,993,0.6596173212487412,0.6772531347596479,-0.017635813510906664
vllm/meta-llama/Llama-3.1-8B-Instruct,arc_challenge,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,10-choice,992,0.6703629032258065,0.6994780937124615,-0.029115190486655052
vllm/meta-llama/Llama-3.1-8B-Instruct,gpqa,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,4-choice,415,0.3132530120481928,0.3856395880941325,-0.07238657604593976
vllm/meta-llama/Llama-3.1-8B-Instruct,gpqa,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,4-choice,415,0.36626506024096384,0.40798364300115925,-0.041718582760195376
vllm/meta-llama/Llama-3.1-8B-Instruct,gpqa,together/Qwen/Qwen3.5-397B-A17B,augment_human,10-choice,414,0.2391304347826087,0.24384373067644993,-0.004713295893841248
vllm/meta-llama/Llama-3.1-8B-Instruct,gpqa,together/Qwen/Qwen3.5-397B-A17B,augment_model,10-choice,415,0.24819277108433735,0.27367968292648276,-0.025486911842145406
vllm/meta-llama/Llama-3.1-8B-Instruct,gpqa,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,10-choice,415,0.3253012048192771,0.30111695943059275,0.024184245388684352
vllm/meta-llama/Llama-3.1-8B-Instruct,mmlu_pro,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,4-choice,954,0.5020964360587002,0.5143067378600588,-0.012210301801358554
vllm/meta-llama/Llama-3.1-8B-Instruct,mmlu_pro,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,4-choice,953,0.5099685204616999,0.5224970589793377,-0.012528538517637872
vllm/meta-llama/Llama-3.1-8B-Instruct,mmlu_pro,together/Qwen/Qwen3.5-397B-A17B,augment_human,10-choice,954,0.36268343815513626,0.35094837736946655,0.01173506078566972
vllm/meta-llama/Llama-3.1-8B-Instruct,mmlu_pro,together/Qwen/Qwen3.5-397B-A17B,augment_model,10-choice,954,0.37840670859538783,0.3802372977708853,-0.001830589175497466
vllm/meta-llama/Llama-3.1-8B-Instruct,mmlu_pro,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,10-choice,953,0.4123819517313746,0.39526301592993734,0.01711893580143725
vllm/meta-llama/Llama-3.2-3B-Instruct,arc_challenge,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,4-choice,995,0.7376884422110552,0.7449798860511913,-0.007291443840135971
vllm/meta-llama/Llama-3.2-3B-Instruct,arc_challenge,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,4-choice,994,0.6921529175050302,0.7040512514831377,-0.011898333978107628
vllm/meta-llama/Llama-3.2-3B-Instruct,arc_challenge,together/Qwen/Qwen3.5-397B-A17B,augment_human,10-choice,994,0.5462776659959758,0.553932121267778,-0.007654455271802225
vllm/meta-llama/Llama-3.2-3B-Instruct,arc_challenge,together/Qwen/Qwen3.5-397B-A17B,augment_model,10-choice,995,0.5477386934673367,0.5541819389808234,-0.00644324551348667
vllm/meta-llama/Llama-3.2-3B-Instruct,arc_challenge,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,10-choice,993,0.5568982880161127,0.5790472550600512,-0.022148967043938393
vllm/meta-llama/Llama-3.2-3B-Instruct,gpqa,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,4-choice,415,0.2819277108433735,0.31138526123050847,-0.029457550387135
vllm/meta-llama/Llama-3.2-3B-Instruct,gpqa,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,4-choice,415,0.3228915662650602,0.3336539738137953,-0.010762407548735049
vllm/meta-llama/Llama-3.2-3B-Instruct,gpqa,together/Qwen/Qwen3.5-397B-A17B,augment_human,10-choice,411,0.1897810218978102,0.17691940154787264,0.012861620349937581
vllm/meta-llama/Llama-3.2-3B-Instruct,gpqa,together/Qwen/Qwen3.5-397B-A17B,augment_model,10-choice,413,0.22276029055690072,0.19708031875216933,0.025679971804731392
vllm/meta-llama/Llama-3.2-3B-Instruct,gpqa,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,10-choice,413,0.2857142857142857,0.22337812717613592,0.06233615853814979
vllm/meta-llama/Llama-3.2-3B-Instruct,mmlu_pro,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,4-choice,954,0.4025157232704403,0.4166466612862636,-0.01413093801582335
vllm/meta-llama/Llama-3.2-3B-Instruct,mmlu_pro,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,4-choice,954,0.4350104821802935,0.4296397554114896,0.005370726768803923
vllm/meta-llama/Llama-3.2-3B-Instruct,mmlu_pro,together/Qwen/Qwen3.5-397B-A17B,augment_human,10-choice,954,0.2746331236897275,0.25496682781462066,0.019666295875106814
vllm/meta-llama/Llama-3.2-3B-Instruct,mmlu_pro,together/Qwen/Qwen3.5-397B-A17B,augment_model,10-choice,954,0.3218029350104822,0.28182663549886333,0.03997629951161884
vllm/meta-llama/Llama-3.2-3B-Instruct,mmlu_pro,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,10-choice,954,0.3081761006289308,0.28996324593498346,0.018212854693947376
vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,arc_challenge,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,4-choice,995,0.9417085427135679,0.9529935476526967,-0.011285004939128832
vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,arc_challenge,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,4-choice,995,0.9195979899497487,0.9381803385948162,-0.018582348645067488
vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,arc_challenge,together/Qwen/Qwen3.5-397B-A17B,augment_human,10-choice,995,0.8613065326633166,0.887664378164562,-0.026357845501245446
vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,arc_challenge,together/Qwen/Qwen3.5-397B-A17B,augment_model,10-choice,995,0.8582914572864322,0.8878801993461436,-0.02958874205971135
vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,arc_challenge,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,10-choice,995,0.8663316582914573,0.9002343526322746,-0.03390269434081726
vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,gpqa,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,4-choice,414,0.5748792270531401,0.6379870661109641,-0.06310783905782402
vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,gpqa,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,4-choice,414,0.5893719806763285,0.6423927899009975,-0.05302080922466905
vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,gpqa,together/Qwen/Qwen3.5-397B-A17B,augment_human,10-choice,414,0.4492753623188406,0.4972088523859163,-0.0479334900670757
vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,gpqa,together/Qwen/Qwen3.5-397B-A17B,augment_model,10-choice,415,0.5180722891566265,0.53073328216426,-0.012660993007633528
vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,gpqa,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,10-choice,414,0.5217391304347826,0.5617850486088382,-0.04004591817405558
vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,mmlu_pro,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,4-choice,954,0.7085953878406709,0.7436854849655729,-0.03509009712490203
vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,mmlu_pro,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,4-choice,954,0.6781970649895178,0.7370485596166728,-0.058851494627155
vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,mmlu_pro,together/Qwen/Qwen3.5-397B-A17B,augment_human,10-choice,954,0.5828092243186582,0.6163312939616628,-0.033522069643004436
vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,mmlu_pro,together/Qwen/Qwen3.5-397B-A17B,augment_model,10-choice,954,0.6058700209643606,0.6360558888800639,-0.03018586791570323
vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,mmlu_pro,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,10-choice,954,0.5880503144654088,0.652295145715216,-0.06424483124980719
