generation_run_name,generation_model,evaluation_model,dataset,setting,mode,path,n,bad,pct_bad,missing_path,random_fallback,non_success,blank_prediction
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,vllm/meta-llama/Llama-3.1-8B-Instruct,arc_challenge,augment_model,full_question,datasets/collected/together_from_scratch_testing/together_Qwen_Qwen3.5-397B-A17B/vllm_meta-llama_Llama-3.1-8B-Instruct/arc_challenge/augment_model/full_question,980,2,0.0020408163265306124,False,2,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/allenai/Olmo-3-7B-Instruct,arc_challenge,human_from_scratch,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_allenai_Olmo-3-7B-Instruct/arc_challenge/human_from_scratch/full_question,982,2,0.002036659877800407,False,2,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.1-8B-Instruct,arc_challenge,model_from_scratch,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.1-8B-Instruct/arc_challenge/model_from_scratch/full_question,982,2,0.002036659877800407,False,2,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.1-8B-Instruct,arc_challenge,augment_model,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.1-8B-Instruct/arc_challenge/augment_model/full_question,982,2,0.002036659877800407,False,2,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.2-3B-Instruct,arc_challenge,augment_human,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.2-3B-Instruct/arc_challenge/augment_human/full_question,982,2,0.002036659877800407,False,2,0,0
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,arc_challenge,human_from_scratch,choices_only,datasets/collected/gen_gpt52_v2/openai_gpt-5.2-2025-12-11/vllm_nvidia_NVIDIA-Nemotron-Nano-9B-v2/arc_challenge/human_from_scratch/choices_only,995,2,0.0020100502512562816,False,2,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/allenai/Olmo-3-7B-Instruct,mmlu_pro,model_from_scratch,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_allenai_Olmo-3-7B-Instruct/mmlu_pro/model_from_scratch/full_question,523,1,0.0019120458891013384,False,1,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.2-3B-Instruct,mmlu_pro,augment_ablation,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.2-3B-Instruct/mmlu_pro/augment_ablation/full_question,523,1,0.0019120458891013384,False,1,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,mmlu_pro,human_from_scratch,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_nvidia_NVIDIA-Nemotron-Nano-9B-v2/mmlu_pro/human_from_scratch/choices_only,523,1,0.0019120458891013384,False,1,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,mmlu_pro,augment_model,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_nvidia_NVIDIA-Nemotron-Nano-9B-v2/mmlu_pro/augment_model/choices_only,523,1,0.0019120458891013384,False,1,0,0
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,vllm/allenai/Olmo-3-7B-Instruct,mmlu_pro,model_from_scratch,full_question,datasets/collected/together_from_scratch_testing/together_Qwen_Qwen3.5-397B-A17B/vllm_allenai_Olmo-3-7B-Instruct/mmlu_pro/model_from_scratch/full_question,531,1,0.0018832391713747645,False,1,0,0
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,vllm/meta-llama/Llama-3.1-8B-Instruct,mmlu_pro,human_from_scratch,full_question,datasets/collected/together_from_scratch_testing/together_Qwen_Qwen3.5-397B-A17B/vllm_meta-llama_Llama-3.1-8B-Instruct/mmlu_pro/human_from_scratch/full_question,531,1,0.0018832391713747645,False,1,0,0
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,vllm/meta-llama/Llama-3.1-8B-Instruct,mmlu_pro,model_from_scratch,full_question,datasets/collected/together_from_scratch_testing/together_Qwen_Qwen3.5-397B-A17B/vllm_meta-llama_Llama-3.1-8B-Instruct/mmlu_pro/model_from_scratch/full_question,531,1,0.0018832391713747645,False,1,0,0
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,vllm/meta-llama/Llama-3.1-8B-Instruct,mmlu_pro,augment_ablation,full_question,datasets/collected/together_from_scratch_testing/together_Qwen_Qwen3.5-397B-A17B/vllm_meta-llama_Llama-3.1-8B-Instruct/mmlu_pro/augment_ablation/full_question,531,1,0.0018832391713747645,False,1,0,0
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,vllm/meta-llama/Llama-3.2-3B-Instruct,mmlu_pro,augment_human,choices_only,datasets/collected/together_from_scratch_testing/together_Qwen_Qwen3.5-397B-A17B/vllm_meta-llama_Llama-3.2-3B-Instruct/mmlu_pro/augment_human/choices_only,531,1,0.0018832391713747645,False,1,0,0
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,vllm/meta-llama/Llama-3.2-3B-Instruct,mmlu_pro,augment_model,full_question,datasets/collected/together_from_scratch_testing/together_Qwen_Qwen3.5-397B-A17B/vllm_meta-llama_Llama-3.2-3B-Instruct/mmlu_pro/augment_model/full_question,531,1,0.0018832391713747645,False,1,0,0
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,vllm/meta-llama/Llama-3.2-3B-Instruct,mmlu_pro,augment_ablation,full_question,datasets/collected/together_from_scratch_testing/together_Qwen_Qwen3.5-397B-A17B/vllm_meta-llama_Llama-3.2-3B-Instruct/mmlu_pro/augment_ablation/full_question,531,1,0.0018832391713747645,False,1,0,0
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,mmlu_pro,augment_model,full_question,datasets/collected/together_from_scratch_testing/together_Qwen_Qwen3.5-397B-A17B/vllm_nvidia_NVIDIA-Nemotron-Nano-9B-v2/mmlu_pro/augment_model/full_question,531,1,0.0018832391713747645,False,1,0,0
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,mmlu_pro,augment_ablation,full_question,datasets/collected/together_from_scratch_testing/together_Qwen_Qwen3.5-397B-A17B/vllm_nvidia_NVIDIA-Nemotron-Nano-9B-v2/mmlu_pro/augment_ablation/full_question,531,1,0.0018832391713747645,False,1,0,0
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,vllm/allenai/Olmo-3-7B-Instruct,arc_challenge,human_from_scratch,full_question,datasets/collected/together_from_scratch_testing/together_Qwen_Qwen3.5-397B-A17B/vllm_allenai_Olmo-3-7B-Instruct/arc_challenge/human_from_scratch/full_question,980,1,0.0010204081632653062,False,1,0,0
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,vllm/allenai/Olmo-3-7B-Instruct,arc_challenge,augment_ablation,full_question,datasets/collected/together_from_scratch_testing/together_Qwen_Qwen3.5-397B-A17B/vllm_allenai_Olmo-3-7B-Instruct/arc_challenge/augment_ablation/full_question,980,1,0.0010204081632653062,False,1,0,0
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,vllm/meta-llama/Llama-3.1-8B-Instruct,arc_challenge,human_from_scratch,full_question,datasets/collected/together_from_scratch_testing/together_Qwen_Qwen3.5-397B-A17B/vllm_meta-llama_Llama-3.1-8B-Instruct/arc_challenge/human_from_scratch/full_question,980,1,0.0010204081632653062,False,1,0,0
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,vllm/meta-llama/Llama-3.2-3B-Instruct,arc_challenge,human_from_scratch,full_question,datasets/collected/together_from_scratch_testing/together_Qwen_Qwen3.5-397B-A17B/vllm_meta-llama_Llama-3.2-3B-Instruct/arc_challenge/human_from_scratch/full_question,980,1,0.0010204081632653062,False,1,0,0
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,vllm/meta-llama/Llama-3.2-3B-Instruct,arc_challenge,augment_human,full_question,datasets/collected/together_from_scratch_testing/together_Qwen_Qwen3.5-397B-A17B/vllm_meta-llama_Llama-3.2-3B-Instruct/arc_challenge/augment_human/full_question,980,1,0.0010204081632653062,False,1,0,0
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,vllm/meta-llama/Llama-3.2-3B-Instruct,arc_challenge,augment_ablation,full_question,datasets/collected/together_from_scratch_testing/together_Qwen_Qwen3.5-397B-A17B/vllm_meta-llama_Llama-3.2-3B-Instruct/arc_challenge/augment_ablation/full_question,980,1,0.0010204081632653062,False,1,0,0
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,arc_challenge,human_from_scratch,choices_only,datasets/collected/together_from_scratch_testing/together_Qwen_Qwen3.5-397B-A17B/vllm_nvidia_NVIDIA-Nemotron-Nano-9B-v2/arc_challenge/human_from_scratch/choices_only,980,1,0.0010204081632653062,False,1,0,0
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,arc_challenge,model_from_scratch,full_question,datasets/collected/together_from_scratch_testing/together_Qwen_Qwen3.5-397B-A17B/vllm_nvidia_NVIDIA-Nemotron-Nano-9B-v2/arc_challenge/model_from_scratch/full_question,980,1,0.0010204081632653062,False,1,0,0
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,arc_challenge,augment_human,full_question,datasets/collected/together_from_scratch_testing/together_Qwen_Qwen3.5-397B-A17B/vllm_nvidia_NVIDIA-Nemotron-Nano-9B-v2/arc_challenge/augment_human/full_question,980,1,0.0010204081632653062,False,1,0,0
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,arc_challenge,augment_model,choices_only,datasets/collected/together_from_scratch_testing/together_Qwen_Qwen3.5-397B-A17B/vllm_nvidia_NVIDIA-Nemotron-Nano-9B-v2/arc_challenge/augment_model/choices_only,980,1,0.0010204081632653062,False,1,0,0
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,arc_challenge,augment_ablation,full_question,datasets/collected/together_from_scratch_testing/together_Qwen_Qwen3.5-397B-A17B/vllm_nvidia_NVIDIA-Nemotron-Nano-9B-v2/arc_challenge/augment_ablation/full_question,980,1,0.0010204081632653062,False,1,0,0
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,arc_challenge,augment_ablation,choices_only,datasets/collected/together_from_scratch_testing/together_Qwen_Qwen3.5-397B-A17B/vllm_nvidia_NVIDIA-Nemotron-Nano-9B-v2/arc_challenge/augment_ablation/choices_only,980,1,0.0010204081632653062,False,1,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.1-8B-Instruct,arc_challenge,augment_ablation,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.1-8B-Instruct/arc_challenge/augment_ablation/full_question,982,1,0.0010183299389002036,False,1,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.2-3B-Instruct,arc_challenge,human_from_scratch,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.2-3B-Instruct/arc_challenge/human_from_scratch/full_question,982,1,0.0010183299389002036,False,1,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,arc_challenge,augment_human,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_nvidia_NVIDIA-Nemotron-Nano-9B-v2/arc_challenge/augment_human/full_question,982,1,0.0010183299389002036,False,1,0,0
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,vllm/allenai/Olmo-3-7B-Instruct,mmlu_pro,human_from_scratch,full_question,datasets/collected/gen_gpt52_v2/openai_gpt-5.2-2025-12-11/vllm_allenai_Olmo-3-7B-Instruct/mmlu_pro/human_from_scratch/full_question,994,1,0.001006036217303823,False,1,0,0
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,vllm/meta-llama/Llama-3.1-8B-Instruct,mmlu_pro,augment_ablation,full_question,datasets/collected/gen_gpt52_v2/openai_gpt-5.2-2025-12-11/vllm_meta-llama_Llama-3.1-8B-Instruct/mmlu_pro/augment_ablation/full_question,994,1,0.001006036217303823,False,1,0,0
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,vllm/meta-llama/Llama-3.2-3B-Instruct,mmlu_pro,human_from_scratch,full_question,datasets/collected/gen_gpt52_v2/openai_gpt-5.2-2025-12-11/vllm_meta-llama_Llama-3.2-3B-Instruct/mmlu_pro/human_from_scratch/full_question,994,1,0.001006036217303823,False,1,0,0
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,mmlu_pro,model_from_scratch,choices_only,datasets/collected/gen_gpt52_v2/openai_gpt-5.2-2025-12-11/vllm_nvidia_NVIDIA-Nemotron-Nano-9B-v2/mmlu_pro/model_from_scratch/choices_only,994,1,0.001006036217303823,False,1,0,0
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,mmlu_pro,augment_model,choices_only,datasets/collected/gen_gpt52_v2/openai_gpt-5.2-2025-12-11/vllm_nvidia_NVIDIA-Nemotron-Nano-9B-v2/mmlu_pro/augment_model/choices_only,994,1,0.001006036217303823,False,1,0,0
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,mmlu_pro,augment_ablation,choices_only,datasets/collected/gen_gpt52_v2/openai_gpt-5.2-2025-12-11/vllm_nvidia_NVIDIA-Nemotron-Nano-9B-v2/mmlu_pro/augment_ablation/choices_only,994,1,0.001006036217303823,False,1,0,0
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,vllm/allenai/Olmo-3-7B-Instruct,arc_challenge,human_from_scratch,full_question,datasets/collected/gen_gpt52_v2/openai_gpt-5.2-2025-12-11/vllm_allenai_Olmo-3-7B-Instruct/arc_challenge/human_from_scratch/full_question,995,1,0.0010050251256281408,False,1,0,0
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,vllm/allenai/Olmo-3-7B-Instruct,arc_challenge,augment_ablation,full_question,datasets/collected/gen_gpt52_v2/openai_gpt-5.2-2025-12-11/vllm_allenai_Olmo-3-7B-Instruct/arc_challenge/augment_ablation/full_question,995,1,0.0010050251256281408,False,1,0,0
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,vllm/meta-llama/Llama-3.1-8B-Instruct,arc_challenge,model_from_scratch,full_question,datasets/collected/gen_gpt52_v2/openai_gpt-5.2-2025-12-11/vllm_meta-llama_Llama-3.1-8B-Instruct/arc_challenge/model_from_scratch/full_question,995,1,0.0010050251256281408,False,1,0,0
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,vllm/meta-llama/Llama-3.2-3B-Instruct,arc_challenge,augment_human,full_question,datasets/collected/gen_gpt52_v2/openai_gpt-5.2-2025-12-11/vllm_meta-llama_Llama-3.2-3B-Instruct/arc_challenge/augment_human/full_question,995,1,0.0010050251256281408,False,1,0,0
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,arc_challenge,augment_model,choices_only,datasets/collected/gen_gpt52_v2/openai_gpt-5.2-2025-12-11/vllm_nvidia_NVIDIA-Nemotron-Nano-9B-v2/arc_challenge/augment_model/choices_only,995,1,0.0010050251256281408,False,1,0,0
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,arc_challenge,augment_ablation,choices_only,datasets/collected/gen_gpt52_v2/openai_gpt-5.2-2025-12-11/vllm_nvidia_NVIDIA-Nemotron-Nano-9B-v2/arc_challenge/augment_ablation/choices_only,995,1,0.0010050251256281408,False,1,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,openai/gpt-5.4-mini,arc_challenge,human_from_scratch,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/openai_gpt-5.4-mini/arc_challenge/human_from_scratch/full_question,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,openai/gpt-5.4-mini,arc_challenge,human_from_scratch,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/openai_gpt-5.4-mini/arc_challenge/human_from_scratch/choices_only,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,openai/gpt-5.4-mini,arc_challenge,model_from_scratch,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/openai_gpt-5.4-mini/arc_challenge/model_from_scratch/full_question,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,openai/gpt-5.4-mini,arc_challenge,model_from_scratch,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/openai_gpt-5.4-mini/arc_challenge/model_from_scratch/choices_only,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,openai/gpt-5.4-mini,arc_challenge,augment_human,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/openai_gpt-5.4-mini/arc_challenge/augment_human/full_question,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,openai/gpt-5.4-mini,arc_challenge,augment_human,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/openai_gpt-5.4-mini/arc_challenge/augment_human/choices_only,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,openai/gpt-5.4-mini,arc_challenge,augment_model,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/openai_gpt-5.4-mini/arc_challenge/augment_model/full_question,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,openai/gpt-5.4-mini,arc_challenge,augment_model,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/openai_gpt-5.4-mini/arc_challenge/augment_model/choices_only,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,openai/gpt-5.4-mini,arc_challenge,augment_ablation,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/openai_gpt-5.4-mini/arc_challenge/augment_ablation/full_question,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,openai/gpt-5.4-mini,arc_challenge,augment_ablation,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/openai_gpt-5.4-mini/arc_challenge/augment_ablation/choices_only,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,openai/gpt-5.4-mini,mmlu_pro,human_from_scratch,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/openai_gpt-5.4-mini/mmlu_pro/human_from_scratch/full_question,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,openai/gpt-5.4-mini,mmlu_pro,human_from_scratch,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/openai_gpt-5.4-mini/mmlu_pro/human_from_scratch/choices_only,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,openai/gpt-5.4-mini,mmlu_pro,model_from_scratch,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/openai_gpt-5.4-mini/mmlu_pro/model_from_scratch/full_question,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,openai/gpt-5.4-mini,mmlu_pro,model_from_scratch,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/openai_gpt-5.4-mini/mmlu_pro/model_from_scratch/choices_only,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,openai/gpt-5.4-mini,mmlu_pro,augment_human,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/openai_gpt-5.4-mini/mmlu_pro/augment_human/full_question,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,openai/gpt-5.4-mini,mmlu_pro,augment_human,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/openai_gpt-5.4-mini/mmlu_pro/augment_human/choices_only,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,openai/gpt-5.4-mini,mmlu_pro,augment_model,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/openai_gpt-5.4-mini/mmlu_pro/augment_model/full_question,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,openai/gpt-5.4-mini,mmlu_pro,augment_model,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/openai_gpt-5.4-mini/mmlu_pro/augment_model/choices_only,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,openai/gpt-5.4-mini,mmlu_pro,augment_ablation,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/openai_gpt-5.4-mini/mmlu_pro/augment_ablation/full_question,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,openai/gpt-5.4-mini,mmlu_pro,augment_ablation,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/openai_gpt-5.4-mini/mmlu_pro/augment_ablation/choices_only,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,openai/gpt-5.4-mini,gpqa,human_from_scratch,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/openai_gpt-5.4-mini/gpqa/human_from_scratch/choices_only,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,openai/gpt-5.4-mini,gpqa,model_from_scratch,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/openai_gpt-5.4-mini/gpqa/model_from_scratch/choices_only,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,openai/gpt-5.4-mini,gpqa,augment_human,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/openai_gpt-5.4-mini/gpqa/augment_human/choices_only,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,openai/gpt-5.4-mini,gpqa,augment_model,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/openai_gpt-5.4-mini/gpqa/augment_model/choices_only,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,openai/gpt-5.4-mini,gpqa,augment_ablation,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/openai_gpt-5.4-mini/gpqa/augment_ablation/choices_only,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/Qwen/Qwen3-4B-Instruct-2507,arc_challenge,human_from_scratch,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_Qwen_Qwen3-4B-Instruct-2507/arc_challenge/human_from_scratch/full_question,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/Qwen/Qwen3-4B-Instruct-2507,arc_challenge,human_from_scratch,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_Qwen_Qwen3-4B-Instruct-2507/arc_challenge/human_from_scratch/choices_only,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/Qwen/Qwen3-4B-Instruct-2507,arc_challenge,model_from_scratch,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_Qwen_Qwen3-4B-Instruct-2507/arc_challenge/model_from_scratch/full_question,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/Qwen/Qwen3-4B-Instruct-2507,arc_challenge,model_from_scratch,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_Qwen_Qwen3-4B-Instruct-2507/arc_challenge/model_from_scratch/choices_only,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/Qwen/Qwen3-4B-Instruct-2507,arc_challenge,augment_human,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_Qwen_Qwen3-4B-Instruct-2507/arc_challenge/augment_human/full_question,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/Qwen/Qwen3-4B-Instruct-2507,arc_challenge,augment_human,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_Qwen_Qwen3-4B-Instruct-2507/arc_challenge/augment_human/choices_only,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/Qwen/Qwen3-4B-Instruct-2507,arc_challenge,augment_model,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_Qwen_Qwen3-4B-Instruct-2507/arc_challenge/augment_model/full_question,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/Qwen/Qwen3-4B-Instruct-2507,arc_challenge,augment_model,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_Qwen_Qwen3-4B-Instruct-2507/arc_challenge/augment_model/choices_only,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/Qwen/Qwen3-4B-Instruct-2507,arc_challenge,augment_ablation,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_Qwen_Qwen3-4B-Instruct-2507/arc_challenge/augment_ablation/full_question,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/Qwen/Qwen3-4B-Instruct-2507,arc_challenge,augment_ablation,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_Qwen_Qwen3-4B-Instruct-2507/arc_challenge/augment_ablation/choices_only,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/Qwen/Qwen3-4B-Instruct-2507,mmlu_pro,human_from_scratch,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_Qwen_Qwen3-4B-Instruct-2507/mmlu_pro/human_from_scratch/full_question,523,0,0.0,False,0,0,0
